order_id,customer_id,store_id,employee_id,order_date,order_status
82406,1345,22,361,2025-01-27,Completed
82407,29084,11,411,2026-05-18,Completed
82408,5791,3,352,2026-05-01,Cancelled
82409,8701,41,361,2025-03-08,Cancelled
82410,48493,32,424,2025-09-29,Pending
82411,37809,48,442,2024-07-31,Pending
82412,25906,42,451,2025-05-05,Pending
82413,28276,30,273,2026-02-03,Cancelled
82414,28297,13,362,2025-03-08,Completed
82415,4515,27,39,2026-04-05,Pending
82416,2689,5,156,2025-10-13,Completed
82417,29321,47,89,2026-02-19,Returned
82418,36250,22,339,2024-11-21,Pending
82419,5703,33,301,2024-09-11,Returned
82420,47490,36,185,2025-04-14,Cancelled
82421,34458,26,359,2024-08-07,Pending
82422,46047,13,37,2026-04-10,Cancelled
82423,39955,3,89,2025-07-29,Cancelled
82424,10932,50,496,2026-02-21,Cancelled
82425,11936,33,330,2025-10-18,Cancelled
82426,40865,34,445,2025-12-05,Pending
82427,39648,22,314,2024-08-13,Returned
82428,1639,31,96,2025-04-01,Completed
82429,45361,50,495,2025-09-26,Returned
82430,35292,43,454,2024-07-31,Cancelled
82431,45489,2,237,2024-10-02,Returned
82432,25137,28,256,2025-04-07,Cancelled
82433,36339,27,254,2024-07-17,Pending
82434,8869,25,307,2025-09-15,Pending
82435,35797,44,180,2026-07-08,Completed
82436,13386,42,491,2026-01-04,Completed
82437,3745,38,399,2025-09-17,Returned
82438,32036,19,369,2025-11-11,Completed
82439,691,24,42,2026-01-31,Cancelled
82440,43733,4,139,2026-02-05,Cancelled
82441,12179,32,67,2025-12-07,Returned
82442,893,5,207,2026-03-03,Completed
82443,36618,11,375,2026-01-21,Completed
82444,11534,40,226,2024-09-17,Completed
82445,9461,29,494,2025-03-08,Pending
82446,23134,37,357,2025-07-07,Returned
82447,18044,43,433,2025-06-02,Cancelled
82448,23760,16,104,2025-07-20,Cancelled
82449,14138,49,341,2025-04-12,Returned
82450,40658,45,92,2025-05-21,Returned
82451,45491,40,337,2026-04-03,Returned
82452,14203,30,293,2025-03-30,Completed
82453,35516,38,19,2026-03-25,Cancelled
82454,29597,46,74,2026-04-12,Completed
82455,22095,38,386,2026-04-14,Completed
82456,5724,12,179,2025-03-14,Pending
82457,10370,45,152,2025-03-01,Cancelled
82458,5856,20,282,2025-07-05,Cancelled
82459,33814,46,198,2024-12-19,Cancelled
82460,3630,24,469,2025-02-26,Completed
82461,8701,3,426,2026-01-09,Cancelled
82462,6170,15,94,2024-11-02,Returned
82463,42299,36,240,2026-04-15,Pending
82464,30545,29,371,2026-06-10,Pending
82465,16957,17,160,2025-03-02,Cancelled
82466,48117,16,488,2025-07-22,Pending
82467,41912,25,189,2025-10-04,Completed
82468,29542,37,122,2024-08-24,Pending
82469,42155,18,21,2024-09-13,Cancelled
82470,7889,23,57,2025-02-04,Completed
82471,6741,47,139,2026-06-24,Pending
82472,2056,31,402,2026-03-22,Returned
82473,40133,18,189,2025-01-04,Returned
82474,39992,2,114,2024-10-15,Pending
82475,34560,18,436,2024-08-29,Returned
82476,39635,15,404,2026-01-17,Completed
82477,7460,25,492,2026-05-18,Completed
82478,45246,6,144,2026-01-18,Returned
82479,49267,18,264,2026-04-30,Pending
82480,12744,17,21,2026-03-18,Pending
82481,8374,30,72,2025-09-03,Returned
82482,11902,1,349,2024-08-28,Completed
82483,28923,13,459,2024-08-21,Cancelled
82484,22036,44,384,2025-06-08,Completed
82485,15221,39,345,2024-08-07,Returned
82486,11091,17,176,2025-07-06,Cancelled
82487,5458,35,178,2025-06-25,Pending
82488,12774,25,167,2025-08-06,Returned
82489,20524,38,348,2026-06-14,Pending
82490,3073,35,30,2026-03-06,Returned
82491,23740,46,125,2025-06-16,Pending
82492,48877,12,64,2026-01-01,Pending
82493,48297,28,372,2025-02-08,Pending
82494,39675,32,430,2024-11-29,Completed
82495,18276,38,101,2026-01-20,Cancelled
82496,36458,17,227,2024-08-08,Returned
82497,46825,4,455,2025-09-16,Pending
82498,25707,44,130,2024-12-13,Pending
82499,8457,25,350,2024-07-30,Completed
82500,36692,44,188,2025-02-02,Pending
82501,5429,25,170,2025-09-18,Returned
82502,47973,18,475,2025-11-25,Cancelled
82503,40798,33,103,2026-01-13,Returned
82504,26592,4,124,2024-08-26,Pending
82505,27304,22,346,2026-02-25,Cancelled
82506,43248,12,287,2024-11-19,Pending
82507,36396,49,468,2026-05-15,Cancelled
82508,13272,13,72,2025-07-04,Cancelled
82509,23283,50,432,2025-08-10,Cancelled
82510,7600,14,189,2026-07-05,Cancelled
82511,28279,21,460,2025-05-15,Cancelled
82512,11990,2,177,2026-03-15,Completed
82513,35841,46,382,2025-06-02,Cancelled
82514,19917,37,46,2025-11-20,Completed
82515,31614,22,303,2026-07-07,Returned
82516,21478,13,241,2025-03-30,Cancelled
82517,4245,1,171,2024-10-08,Pending
82518,30454,43,313,2024-10-03,Pending
82519,13203,23,30,2026-06-04,Pending
82520,29466,49,316,2026-05-21,Completed
82521,10926,45,293,2026-02-27,Returned
82522,9642,15,433,2025-01-12,Returned
82523,48721,6,487,2026-05-24,Returned
82524,5455,11,173,2025-04-14,Returned
82525,26852,32,364,2026-04-15,Completed
82526,6361,15,487,2025-02-18,Completed
82527,19529,49,81,2026-03-25,Pending
82528,24112,37,131,2025-01-10,Completed
82529,39491,4,94,2026-03-10,Pending
82530,12327,30,218,2025-10-18,Returned
82531,49867,44,350,2026-03-12,Pending
82532,12165,22,470,2025-02-24,Cancelled
82533,10489,18,17,2026-05-21,Cancelled
82534,26981,20,156,2024-09-10,Cancelled
82535,29047,21,277,2025-05-16,Returned
82536,4970,12,44,2025-06-09,Completed
82537,31749,25,57,2025-07-20,Pending
82538,17664,3,189,2025-11-22,Completed
82539,4489,3,390,2025-12-11,Completed
82540,39616,6,242,2025-08-12,Cancelled
82541,39305,30,17,2025-01-29,Pending
82542,43164,48,319,2024-12-04,Completed
82543,7107,24,237,2025-05-12,Cancelled
82544,1569,47,155,2025-12-30,Cancelled
82545,1197,43,88,2025-01-02,Cancelled
82546,18875,14,270,2025-12-24,Cancelled
82547,15523,9,304,2024-08-04,Pending
82548,17340,38,58,2024-12-23,Returned
82549,29576,8,198,2026-01-01,Cancelled
82550,3511,33,496,2025-02-12,Cancelled
82551,34305,38,237,2025-02-15,Completed
82552,25094,40,67,2024-10-14,Cancelled
82553,47650,14,134,2026-03-25,Returned
82554,27797,17,245,2025-11-15,Completed
82555,44653,5,82,2025-12-25,Completed
82556,5081,25,331,2024-12-21,Pending
82557,18564,33,156,2025-05-03,Returned
82558,29838,4,345,2025-11-15,Completed
82559,18273,47,468,2025-06-29,Cancelled
82560,25665,22,84,2026-02-12,Completed
82561,1880,17,344,2024-09-20,Cancelled
82562,20924,40,484,2026-03-13,Returned
82563,49922,48,349,2024-09-28,Pending
82564,24391,11,179,2026-05-04,Pending
82565,39178,2,317,2024-10-07,Returned
82566,7823,12,249,2025-01-25,Cancelled
82567,22153,16,116,2024-12-24,Cancelled
82568,48702,20,319,2026-06-25,Returned
82569,37878,18,9,2025-06-08,Cancelled
82570,28577,47,153,2026-02-01,Completed
82571,14783,15,70,2024-08-14,Completed
82572,19167,1,272,2026-04-03,Pending
82573,9016,31,187,2026-05-22,Cancelled
82574,1639,28,122,2025-06-20,Completed
82575,8493,20,334,2025-01-14,Completed
82576,43015,43,57,2025-01-05,Pending
82577,31653,2,169,2026-07-02,Pending
82578,33040,41,212,2025-04-10,Cancelled
82579,25444,50,83,2025-04-06,Returned
82580,49052,37,17,2025-11-05,Cancelled
82581,25991,24,125,2025-12-04,Pending
82582,6398,46,148,2026-04-21,Cancelled
82583,5161,23,66,2024-07-13,Cancelled
82584,45537,15,249,2024-10-03,Pending
82585,20427,35,493,2026-07-05,Cancelled
82586,10946,1,157,2025-09-10,Returned
82587,38865,36,177,2025-07-31,Completed
82588,49906,24,432,2024-07-24,Cancelled
82589,15137,22,302,2026-01-16,Returned
82590,34948,25,101,2024-07-14,Returned
82591,20474,4,61,2025-08-07,Pending
82592,5239,49,486,2025-06-20,Pending
82593,41121,3,472,2025-04-13,Returned
82594,46859,15,70,2025-10-03,Pending
82595,29773,32,470,2026-06-27,Cancelled
82596,17659,46,157,2026-01-15,Pending
82597,37213,4,17,2024-07-18,Cancelled
82598,9401,46,341,2025-12-31,Completed
82599,2423,17,348,2025-08-22,Pending
82600,36133,48,268,2024-08-24,Completed
82601,41503,32,160,2026-04-22,Returned
82602,1606,41,316,2026-02-15,Completed
82603,43300,9,416,2025-02-19,Pending
82604,16186,23,62,2025-10-24,Completed
82605,7312,6,77,2026-06-18,Cancelled
82606,27534,33,434,2025-09-22,Completed
82607,5859,33,14,2025-02-21,Cancelled
82608,12462,15,468,2026-04-14,Completed
82609,37769,41,247,2025-11-20,Completed
82610,2121,4,295,2024-11-16,Completed
82611,15902,9,383,2026-02-24,Completed
82612,22750,22,61,2025-10-17,Returned
82613,42454,27,14,2026-05-04,Pending
82614,48673,38,192,2025-07-25,Completed
82615,49793,18,360,2025-01-21,Returned
82616,39163,30,258,2025-10-23,Cancelled
82617,4916,32,483,2025-04-17,Completed
82618,9168,38,192,2025-05-05,Completed
82619,36111,7,198,2024-11-11,Completed
82620,47664,8,68,2025-02-18,Returned
82621,21763,24,74,2025-09-23,Cancelled
82622,39951,4,213,2024-08-28,Pending
82623,45726,7,108,2025-02-19,Pending
82624,43935,26,176,2025-05-09,Pending
82625,16454,37,456,2024-12-23,Pending
82626,22774,34,19,2024-11-27,Completed
82627,3189,34,104,2026-01-06,Completed
82628,31771,42,470,2025-10-04,Completed
82629,25839,49,419,2025-08-06,Pending
82630,23315,22,8,2026-01-04,Returned
82631,26979,11,7,2026-02-19,Pending
82632,9081,50,20,2025-09-15,Completed
82633,7473,22,285,2025-11-25,Cancelled
82634,21017,33,23,2025-12-11,Returned
82635,26792,37,235,2025-01-01,Pending
82636,12663,9,473,2025-05-19,Pending
82637,4696,35,23,2026-01-05,Returned
82638,22995,2,455,2024-09-24,Pending
82639,49111,2,399,2025-05-28,Returned
82640,43270,27,362,2025-09-15,Cancelled
82641,21676,31,316,2025-11-07,Cancelled
82642,6491,15,328,2024-09-19,Completed
82643,8462,24,468,2024-11-30,Pending
82644,4988,32,83,2026-07-10,Completed
82645,8071,27,358,2026-01-24,Returned
82646,38373,25,315,2024-08-16,Returned
82647,6139,39,402,2025-10-11,Pending
82648,29553,48,412,2026-03-04,Pending
82649,41137,32,306,2024-07-30,Returned
82650,47461,11,29,2025-06-07,Returned
82651,48162,36,270,2025-11-23,Cancelled
82652,429,3,127,2025-10-28,Cancelled
82653,32723,17,86,2026-04-22,Returned
82654,246,12,243,2024-11-21,Pending
82655,42568,26,159,2026-06-08,Completed
82656,14649,6,124,2025-06-01,Cancelled
82657,40516,20,465,2026-03-02,Completed
82658,11979,6,266,2024-07-17,Pending
82659,39707,11,342,2026-05-28,Pending
82660,49342,7,298,2026-06-25,Pending
82661,21667,36,105,2025-07-18,Returned
82662,19435,13,435,2024-10-03,Returned
82663,11622,30,385,2024-10-13,Completed
82664,9320,48,71,2025-11-29,Cancelled
82665,17130,5,308,2026-06-17,Returned
82666,12004,24,379,2024-12-30,Returned
82667,1137,14,163,2025-11-25,Pending
82668,10049,41,413,2025-03-31,Completed
82669,38920,43,343,2026-03-28,Completed
82670,23749,15,356,2025-05-19,Completed
82671,18657,7,232,2026-04-01,Pending
82672,5154,44,423,2025-10-17,Cancelled
82673,45777,45,36,2024-10-31,Returned
82674,35312,16,457,2025-07-07,Cancelled
82675,27120,44,36,2025-02-28,Cancelled
82676,23160,50,88,2025-05-14,Cancelled
82677,21440,6,330,2025-04-06,Cancelled
82678,23256,34,47,2024-07-17,Cancelled
82679,5992,20,163,2026-04-15,Completed
82680,49819,38,184,2026-04-26,Pending
82681,13158,44,198,2026-05-15,Completed
82682,33082,36,215,2025-01-08,Completed
82683,18248,35,125,2025-05-22,Completed
82684,16493,22,425,2026-03-19,Completed
82685,32969,24,17,2025-05-29,Returned
82686,21506,24,81,2025-08-03,Cancelled
82687,372,7,120,2025-03-07,Pending
82688,25330,3,108,2025-05-14,Cancelled
82689,34197,28,293,2024-07-26,Pending
82690,5535,8,29,2025-06-04,Cancelled
82691,26431,9,178,2026-04-04,Completed
82692,43491,1,194,2025-04-05,Cancelled
82693,37190,16,497,2025-07-12,Returned
82694,35235,31,110,2024-08-23,Completed
82695,13273,6,153,2024-08-01,Pending
82696,34818,7,130,2025-09-14,Returned
82697,35141,12,87,2024-10-01,Cancelled
82698,44857,7,309,2025-05-30,Cancelled
82699,45797,47,136,2025-02-23,Cancelled
82700,19157,39,46,2024-08-24,Cancelled
82701,44858,16,362,2024-10-29,Pending
82702,38726,32,467,2025-07-06,Returned
82703,36791,25,304,2025-01-28,Pending
82704,17734,16,5,2026-03-09,Pending
82705,2015,48,215,2026-06-13,Completed
82706,4035,33,106,2024-11-23,Returned
82707,36233,12,219,2026-01-19,Cancelled
82708,38117,1,314,2024-11-12,Completed
82709,22048,13,432,2025-08-01,Cancelled
82710,30937,1,409,2026-03-20,Completed
82711,30408,1,316,2025-12-25,Returned
82712,17042,47,148,2026-02-11,Returned
82713,3643,10,259,2025-04-05,Completed
82714,13374,48,51,2026-03-09,Cancelled
82715,49632,47,373,2026-03-04,Cancelled
82716,48168,26,66,2025-11-21,Cancelled
82717,11023,39,345,2026-07-06,Pending
82718,43442,30,436,2025-11-09,Completed
82719,30594,40,316,2025-12-24,Cancelled
82720,30762,24,342,2026-03-24,Cancelled
82721,33142,9,355,2025-05-05,Completed
82722,23791,22,252,2025-06-02,Completed
82723,33414,20,361,2024-10-22,Completed
82724,27447,18,126,2026-01-22,Returned
82725,22771,42,212,2025-08-12,Cancelled
82726,20326,48,176,2026-04-25,Returned
82727,6301,25,91,2025-03-29,Pending
82728,33780,4,303,2024-09-04,Completed
82729,41202,30,70,2026-05-09,Returned
82730,18481,1,31,2026-05-12,Completed
82731,9613,4,158,2026-04-12,Cancelled
82732,6673,5,480,2025-04-28,Completed
82733,38008,36,454,2024-08-26,Returned
82734,13389,27,135,2025-09-01,Cancelled
82735,12929,21,383,2025-10-12,Cancelled
82736,45404,4,441,2026-05-23,Cancelled
82737,29374,19,176,2024-11-18,Pending
82738,40093,35,485,2025-10-31,Cancelled
82739,20501,16,475,2025-07-15,Completed
82740,5625,33,204,2025-01-12,Pending
82741,30448,23,173,2026-03-08,Completed
82742,49751,30,207,2025-07-01,Pending
82743,2896,34,117,2026-02-25,Returned
82744,14527,35,347,2025-04-12,Cancelled
82745,23835,44,45,2025-04-19,Pending
82746,4052,3,322,2025-12-17,Completed
82747,21162,20,241,2025-09-20,Pending
82748,10902,21,498,2024-09-21,Completed
82749,2736,11,391,2025-03-10,Completed
82750,23715,24,328,2025-10-22,Cancelled
82751,11839,42,169,2025-06-09,Cancelled
82752,3248,43,124,2025-10-23,Pending
82753,28770,3,128,2025-05-25,Pending
82754,25295,40,178,2025-05-13,Pending
82755,4881,22,192,2026-02-12,Cancelled
82756,48944,47,420,2025-02-21,Cancelled
82757,41918,36,34,2024-07-28,Returned
82758,4609,14,39,2025-12-13,Completed
82759,17849,35,14,2026-03-13,Completed
82760,32153,23,162,2024-07-22,Cancelled
82761,12295,41,297,2024-11-05,Cancelled
82762,49124,7,278,2025-03-09,Cancelled
82763,38306,12,52,2025-12-24,Returned
82764,33270,42,35,2025-06-30,Pending
82765,18600,26,192,2025-11-04,Completed
82766,34461,25,229,2024-11-18,Pending
82767,9652,32,97,2024-07-23,Pending
82768,45520,17,432,2025-09-23,Returned
82769,48035,38,275,2026-02-06,Pending
82770,34376,11,495,2026-06-28,Completed
82771,5109,28,450,2025-10-19,Returned
82772,27632,18,476,2025-03-23,Pending
82773,28347,13,79,2024-12-02,Cancelled
82774,48883,18,1,2025-10-06,Cancelled
82775,12360,34,192,2025-03-31,Returned
82776,25462,30,164,2025-08-08,Pending
82777,27933,35,427,2026-03-04,Returned
82778,48738,45,175,2024-09-11,Pending
82779,10818,5,271,2025-11-23,Returned
82780,21723,36,157,2025-06-10,Cancelled
82781,31300,33,499,2025-02-12,Cancelled
82782,8893,17,245,2025-11-16,Returned
82783,39860,31,103,2026-07-10,Cancelled
82784,27807,19,308,2026-05-14,Cancelled
82785,13797,21,37,2025-09-08,Completed
82786,15857,4,468,2026-05-21,Completed
82787,39116,25,250,2024-08-17,Cancelled
82788,20759,46,156,2026-05-01,Returned
82789,23415,4,151,2025-01-24,Pending
82790,28679,27,286,2025-03-25,Pending
82791,25593,9,274,2025-03-31,Cancelled
82792,11492,5,52,2026-06-30,Returned
82793,34644,21,190,2025-08-06,Completed
82794,20781,43,39,2025-05-03,Pending
82795,44437,4,304,2024-07-12,Returned
82796,48093,37,178,2024-11-06,Returned
82797,32803,17,200,2025-03-13,Returned
82798,18316,46,276,2026-03-14,Completed
82799,39084,50,374,2024-07-16,Pending
82800,14824,2,473,2025-03-04,Returned
82801,6711,19,358,2026-04-01,Pending
82802,45232,9,36,2025-08-11,Returned
82803,48943,50,313,2026-04-19,Cancelled
82804,36908,26,263,2025-05-30,Completed
82805,3543,43,206,2025-07-12,Pending
82806,567,27,43,2026-02-18,Pending
82807,38886,4,120,2025-05-30,Cancelled
82808,5795,14,217,2026-02-21,Completed
82809,40933,38,202,2026-05-31,Returned
82810,29510,4,432,2026-01-20,Returned
82811,4974,6,384,2025-02-23,Cancelled
82812,12988,43,437,2025-09-02,Completed
82813,46884,47,407,2025-03-24,Completed
82814,29657,40,299,2026-07-10,Pending
82815,1125,4,243,2025-11-16,Returned
82816,14707,41,469,2025-12-26,Cancelled
82817,12339,17,148,2026-03-25,Pending
82818,44102,36,218,2024-07-18,Pending
82819,20443,41,195,2025-09-12,Cancelled
82820,35986,34,277,2025-06-21,Returned
82821,23126,39,270,2025-04-23,Completed
82822,20356,6,257,2025-12-10,Returned
82823,37819,26,143,2025-10-31,Cancelled
82824,5091,27,406,2025-08-27,Completed
82825,6095,19,453,2025-11-25,Returned
82826,49845,40,463,2025-02-16,Pending
82827,15416,27,243,2024-12-25,Completed
82828,28432,8,326,2025-10-11,Returned
82829,5416,28,72,2024-11-21,Completed
82830,48094,48,49,2025-06-11,Completed
82831,7865,41,9,2024-11-22,Pending
82832,37838,9,273,2025-12-03,Returned
82833,30942,43,3,2026-01-05,Completed
82834,18773,29,171,2025-11-12,Returned
82835,42525,13,151,2025-06-28,Pending
82836,32508,9,118,2026-05-18,Completed
82837,11268,39,353,2025-05-11,Returned
82838,21796,25,453,2026-03-04,Completed
82839,8707,49,25,2025-04-29,Cancelled
82840,1810,8,360,2024-12-07,Pending
82841,15303,46,456,2026-04-12,Returned
82842,45544,5,94,2026-02-02,Pending
82843,30032,23,199,2026-05-04,Completed
82844,35045,48,411,2025-06-22,Completed
82845,20572,6,205,2024-07-27,Returned
82846,34001,47,346,2025-02-11,Returned
82847,17186,19,347,2024-11-14,Cancelled
82848,13469,17,299,2025-02-25,Cancelled
82849,8756,46,434,2025-06-13,Cancelled
82850,23225,4,321,2025-07-19,Cancelled
82851,12335,6,180,2024-10-19,Returned
82852,30980,50,440,2025-07-23,Completed
82853,10672,43,158,2025-06-09,Pending
82854,17147,10,339,2025-10-07,Returned
82855,4910,1,183,2026-06-08,Pending
82856,12988,25,221,2025-02-04,Pending
82857,27154,50,424,2026-05-15,Returned
82858,38602,23,165,2026-05-16,Returned
82859,6884,36,446,2026-04-24,Completed
82860,9880,47,302,2026-02-03,Pending
82861,37998,3,34,2025-03-30,Completed
82862,32932,34,192,2024-09-15,Completed
82863,3336,18,104,2024-08-11,Cancelled
82864,21080,25,459,2025-09-19,Returned
82865,38093,7,80,2025-05-20,Cancelled
82866,30408,16,423,2025-07-28,Pending
82867,10025,8,301,2026-02-28,Pending
82868,41050,13,457,2026-07-03,Completed
82869,39835,22,186,2024-10-29,Cancelled
82870,26136,20,171,2024-08-16,Pending
82871,11555,25,199,2025-12-27,Pending
82872,18466,22,480,2024-11-22,Pending
82873,10952,3,65,2025-08-13,Completed
82874,42236,20,453,2026-04-03,Pending
82875,1235,13,475,2025-04-05,Completed
82876,673,8,144,2025-05-30,Pending
82877,21605,13,409,2025-03-17,Returned
82878,30097,28,267,2026-02-07,Pending
82879,38284,1,299,2025-02-28,Completed
82880,48427,37,211,2025-04-26,Returned
82881,44289,4,13,2025-04-17,Pending
82882,16765,35,324,2025-03-13,Completed
82883,48637,29,392,2026-01-12,Pending
82884,46478,18,12,2025-09-21,Returned
82885,7595,33,462,2026-04-19,Pending
82886,27196,35,49,2025-08-03,Returned
82887,40626,25,450,2025-12-06,Returned
82888,9249,27,211,2026-05-23,Cancelled
82889,36036,12,484,2025-11-02,Cancelled
82890,33680,8,259,2025-07-11,Completed
82891,20779,9,88,2024-09-15,Returned
82892,47367,35,488,2024-12-16,Cancelled
82893,31269,40,202,2024-12-30,Pending
82894,381,4,277,2026-06-06,Returned
82895,22670,11,124,2025-12-25,Returned
82896,36829,40,119,2025-10-08,Completed
82897,39914,22,250,2026-05-27,Returned
82898,27219,42,476,2025-02-11,Cancelled
82899,10264,25,491,2024-12-21,Completed
82900,26965,11,413,2025-12-29,Pending
82901,8767,29,150,2025-11-20,Completed
82902,1342,15,383,2024-09-26,Pending
82903,34677,17,491,2026-04-02,Returned
82904,34378,26,470,2024-09-13,Cancelled
82905,44217,24,99,2026-06-21,Pending
82906,21226,46,123,2025-07-25,Cancelled
82907,18882,38,376,2026-04-29,Returned
82908,30733,42,463,2025-07-23,Completed
82909,32179,43,301,2026-02-05,Returned
82910,16931,22,161,2025-07-14,Cancelled
82911,47822,3,52,2025-12-23,Pending
82912,42994,40,306,2026-06-07,Returned
82913,43169,8,65,2024-07-14,Pending
82914,41298,16,270,2025-06-28,Returned
82915,42772,10,357,2024-12-02,Returned
82916,29890,1,196,2024-09-10,Pending
82917,45476,37,466,2026-07-07,Pending
82918,17320,35,355,2025-01-06,Pending
82919,20297,41,232,2024-10-15,Returned
82920,17083,26,118,2026-04-09,Returned
82921,11806,2,484,2025-02-01,Completed
82922,41842,47,476,2024-08-28,Returned
82923,23432,37,106,2026-05-18,Completed
82924,29040,19,113,2025-09-22,Cancelled
82925,9528,8,447,2026-01-30,Completed
82926,46233,40,327,2025-05-10,Cancelled
82927,11301,38,25,2026-04-03,Pending
82928,18569,22,391,2026-06-06,Returned
82929,35098,15,148,2025-07-06,Returned
82930,48853,3,316,2024-11-29,Cancelled
82931,24415,7,283,2024-11-26,Pending
82932,32586,5,371,2024-09-04,Completed
82933,26024,1,59,2024-12-30,Returned
82934,22522,28,85,2025-01-03,Cancelled
82935,48232,50,209,2025-03-04,Returned
82936,45263,19,378,2025-05-12,Pending
82937,18258,44,416,2025-03-13,Pending
82938,33100,50,72,2026-02-15,Completed
82939,30402,30,14,2025-01-28,Returned
82940,45078,16,93,2025-05-14,Returned
82941,16113,49,70,2026-07-03,Completed
82942,35878,16,137,2025-12-02,Returned
82943,44667,41,27,2025-08-18,Cancelled
82944,15149,20,482,2025-07-21,Completed
82945,44432,44,296,2025-09-19,Cancelled
82946,10128,1,498,2025-08-21,Completed
82947,41166,50,224,2024-10-22,Returned
82948,48364,7,49,2026-02-15,Pending
82949,32479,26,443,2025-04-28,Cancelled
82950,7286,21,120,2024-07-25,Completed
82951,25119,41,38,2026-04-20,Cancelled
82952,34647,39,476,2026-04-14,Cancelled
82953,33308,39,103,2025-12-15,Cancelled
82954,35260,49,231,2024-10-07,Returned
82955,26146,22,242,2024-11-01,Cancelled
82956,28306,19,496,2025-02-08,Returned
82957,16622,45,259,2025-03-08,Cancelled
82958,17171,44,212,2026-03-27,Pending
82959,32807,23,458,2024-12-13,Returned
82960,38326,24,253,2026-04-23,Pending
82961,15960,38,396,2026-04-16,Completed
82962,462,30,86,2024-10-29,Cancelled
82963,25936,34,4,2025-10-28,Returned
82964,28043,16,324,2026-06-18,Returned
82965,26753,28,257,2024-09-06,Cancelled
82966,6090,3,475,2024-07-16,Cancelled
82967,11305,3,144,2026-07-07,Returned
82968,12755,40,76,2024-09-30,Cancelled
82969,11411,35,224,2025-02-23,Cancelled
82970,1412,26,170,2026-07-05,Pending
82971,49021,12,296,2024-12-06,Returned
82972,47282,41,183,2024-11-14,Pending
82973,1611,40,240,2024-11-03,Pending
82974,28881,25,128,2026-06-21,Cancelled
82975,26101,12,265,2026-06-25,Completed
82976,29155,24,166,2025-06-13,Pending
82977,14599,42,154,2025-10-30,Pending
82978,32640,12,78,2025-08-04,Cancelled
82979,49501,25,312,2025-09-16,Cancelled
82980,30519,39,476,2024-10-16,Completed
82981,24419,21,409,2025-11-28,Completed
82982,10591,45,233,2024-09-23,Cancelled
82983,1257,20,434,2025-01-20,Returned
82984,27884,25,332,2025-09-15,Cancelled
82985,7822,47,321,2025-10-14,Completed
82986,19635,23,292,2026-07-08,Returned
82987,30759,28,21,2025-01-04,Cancelled
82988,23264,12,53,2026-04-02,Returned
82989,15496,23,465,2026-05-25,Cancelled
82990,38104,1,310,2026-05-29,Completed
82991,36491,2,130,2024-11-20,Pending
82992,10638,7,462,2024-12-26,Completed
82993,30426,28,316,2025-06-30,Completed
82994,12773,41,150,2025-11-04,Pending
82995,33751,32,479,2025-01-06,Returned
82996,40998,15,463,2025-04-26,Pending
82997,42763,44,406,2026-06-13,Returned
82998,33745,9,238,2025-06-14,Pending
82999,6093,42,297,2025-09-13,Completed
83000,28845,19,96,2024-10-21,Completed
83001,35825,3,270,2026-01-15,Pending
83002,29269,29,309,2025-04-11,Completed
83003,40966,14,54,2024-09-07,Cancelled
83004,43147,24,53,2025-06-24,Cancelled
83005,21205,38,204,2024-09-30,Completed
83006,18188,42,270,2025-03-19,Completed
83007,23999,34,247,2025-02-26,Pending
83008,49982,13,186,2025-08-27,Returned
83009,9013,7,488,2025-05-03,Returned
83010,19555,29,197,2026-04-09,Pending
83011,47199,26,419,2024-10-28,Cancelled
83012,48715,11,34,2025-05-16,Pending
83013,2123,12,131,2026-01-05,Cancelled
83014,34796,29,363,2025-04-16,Pending
83015,22812,37,188,2025-04-06,Cancelled
83016,12326,20,293,2024-09-14,Pending
83017,20391,38,259,2025-10-01,Cancelled
83018,28547,38,389,2026-07-02,Cancelled
83019,3497,1,48,2026-04-16,Returned
83020,41680,37,291,2025-04-20,Completed
83021,44741,3,401,2024-09-04,Pending
83022,6300,28,22,2025-10-29,Completed
83023,49992,2,330,2024-10-25,Completed
83024,33865,33,482,2024-11-05,Cancelled
83025,48127,48,45,2026-01-20,Pending
83026,27942,11,310,2026-05-23,Cancelled
83027,40250,36,332,2025-06-08,Returned
83028,13372,16,267,2026-04-18,Returned
83029,9065,34,352,2025-06-19,Returned
83030,35809,50,346,2024-08-20,Pending
83031,40552,35,205,2024-11-11,Cancelled
83032,20535,37,348,2024-09-06,Returned
83033,36554,2,167,2026-05-16,Cancelled
83034,12789,29,348,2024-09-23,Returned
83035,44777,18,9,2025-06-11,Returned
83036,3918,29,249,2025-01-17,Completed
83037,39803,20,3,2024-12-21,Completed
83038,45180,32,494,2025-05-10,Cancelled
83039,7704,24,112,2025-02-13,Returned
83040,45576,33,425,2025-05-04,Returned
83041,22238,26,188,2024-11-02,Pending
83042,14280,50,373,2025-03-26,Returned
83043,34966,31,476,2024-11-28,Cancelled
83044,9165,37,125,2025-11-27,Returned
83045,22425,25,300,2026-04-26,Completed
83046,33490,2,203,2024-08-15,Returned
83047,1335,28,444,2025-07-28,Pending
83048,33762,26,210,2025-03-18,Pending
83049,26626,16,334,2025-08-19,Completed
83050,8828,23,5,2025-07-09,Pending
83051,27314,26,115,2025-10-25,Pending
83052,30329,33,450,2026-04-28,Returned
83053,467,48,109,2026-03-23,Cancelled
83054,870,50,426,2024-10-22,Pending
