product_id,product_name,brand,category_id,supplier_id,cost_price,selling_price,stock_unit
1298,Institution Electronics,Samsung,1,2,2114.23,5874.83,Box
1299,Plan Clothing,Levis,2,7,2162.03,5886.41,Box
1300,Quality Sports,Cosco,5,7,3355.3,5893.98,Box
1301,Ask Electronics,Apple,1,10,4405.59,1713.55,Piece
1302,To Electronics,Apple,1,4,3246.41,1524.06,Kg
1303,Ready Furniture,Nilkamal,4,5,3361.05,1168.04,Litre
1304,Hotel Groceries,Fortune,3,10,1554.65,4756.08,Kg
1305,May Electronics,Sony,1,6,1767.28,6777.95,Litre
1306,Market Furniture,Nilkamal,4,7,2191.91,4604.76,Piece
1307,Fight Furniture,Home Centre,4,8,3351.59,4097.16,Packet
1308,Measure Clothing,Nike,2,4,1616.74,6905.85,Box
1309,Point Electronics,Dell,1,3,3094.25,4356.65,Piece
1310,Human Clothing,Nike,2,2,1536.33,2855.12,Packet
1311,Recognize Furniture,IKEA,4,1,4827.85,3579.15,Packet
1312,Place Sports,Nivia,5,8,109.71,5289.91,Piece
1313,About Clothing,Levis,2,8,1305.89,1593.71,Packet
1314,Maintain Electronics,Sony,1,7,3788.87,4265.44,Piece
1315,Religious Clothing,Puma,2,3,4258.82,909.92,Kg
1316,Blood Furniture,Nilkamal,4,4,2699.05,1056.7,Litre
1317,Ever Sports,Yonex,5,5,1417.25,6193.66,Box
1318,Build Electronics,Samsung,1,10,1115.98,4107.23,Box
1319,Knowledge Furniture,IKEA,4,8,4379.76,1807.6,Packet
1320,Learn Groceries,Fortune,3,8,3725.59,2354.48,Box
1321,Must Sports,Yonex,5,4,470.43,6749.27,Box
1322,Common Clothing,Nike,2,9,2794.18,2184.16,Litre
1323,Too Groceries,Aashirvaad,3,1,4696.69,3844.29,Litre
1324,Develop Furniture,Home Centre,4,1,4763.41,5445.19,Litre
1325,Involve Sports,Cosco,5,3,193.59,2397.23,Packet
1326,Human Electronics,Dell,1,1,1152.5,2176.27,Box
1327,Each Furniture,Nilkamal,4,1,3645.91,4791.96,Piece
1328,Image Electronics,Sony,1,8,2625.34,3051.65,Litre
1329,From Sports,Nivia,5,2,180.33,5447.68,Kg
1330,Attention Clothing,Adidas,2,2,3038.23,2909.71,Kg
1331,Alone Sports,Cosco,5,1,3738.06,6234.34,Box
1332,Rather Groceries,India Gate,3,7,2665.82,1376.95,Piece
1333,Per Groceries,India Gate,3,5,1271.98,4177.36,Packet
1334,Late Groceries,Aashirvaad,3,2,3356.8,1653.18,Kg
1335,Different Electronics,HP,1,2,1789.82,5307.2,Box
1336,Question Electronics,Samsung,1,4,4939.55,1296.87,Litre
1337,Civil Sports,Cosco,5,7,4512.52,2913.19,Packet
1338,Strategy Electronics,Sony,1,10,2333.14,2829.55,Kg
1339,Front Groceries,India Gate,3,6,1578.47,1709.04,Packet
1340,Close Groceries,Aashirvaad,3,2,3264.3,1636.1,Packet
1341,Story Groceries,Aashirvaad,3,4,3949.6,3196.27,Piece
1342,Fine Furniture,Nilkamal,4,8,609.56,5452.76,Litre
1343,Some Clothing,Puma,2,9,2907.28,2037.3,Kg
1344,Which Furniture,IKEA,4,10,2603.19,4380.93,Kg
1345,After Sports,Nivia,5,1,1140.11,1038.71,Piece
1346,Into Electronics,Dell,1,7,4764.31,6402.12,Litre
1347,Education Sports,Cosco,5,10,1007.06,1872.35,Box
1348,Run Groceries,Fortune,3,2,3126.67,4985.46,Kg
1349,Entire Sports,Cosco,5,2,2508.81,1868.71,Box
1350,Whose Sports,Nivia,5,10,2034.35,6217.93,Packet
1351,Apply Groceries,Fortune,3,5,806.07,6836.93,Box
1352,Record Groceries,Fortune,3,10,971.99,3303.22,Litre
1353,Fire Groceries,Fortune,3,3,834.24,5257.62,Litre
1354,Decade Electronics,Apple,1,5,1666.53,6527.09,Box
1355,Fast Furniture,Home Centre,4,6,4011.26,6980.58,Packet
1356,Hard Sports,Yonex,5,6,3959.37,763.06,Kg
1357,Operation Groceries,Fortune,3,5,529.32,1873.69,Piece
1358,Some Sports,Yonex,5,2,3280.32,2317.3,Piece
1359,Onto Sports,Cosco,5,7,351.26,626.66,Litre
1360,Both Furniture,Nilkamal,4,2,2155.22,4833.9,Box
1361,Whom Groceries,Fortune,3,8,801.96,1739.75,Kg
1362,Lose Furniture,IKEA,4,3,4494.29,2123.58,Packet
1363,Major Clothing,Nike,2,3,2092.25,4080.31,Packet
1364,Future Sports,Nivia,5,5,3547.03,5122.68,Litre
1365,Avoid Electronics,Samsung,1,4,663.12,2533.38,Piece
1366,Home Sports,Nivia,5,9,186.94,6362.64,Box
1367,Future Sports,Nivia,5,8,1656.56,974.12,Piece
1368,Drug Clothing,Puma,2,1,343.29,3981.79,Litre
1369,Summer Furniture,Nilkamal,4,4,4080.89,4077.2,Piece
1370,You Clothing,Puma,2,4,4534.49,3892.78,Litre
1371,International Electronics,Sony,1,9,414.39,3818.99,Kg
1372,Next Sports,Nivia,5,5,271.01,3589.34,Kg
1373,Not Groceries,Aashirvaad,3,4,1812.65,6610.98,Packet
1374,Manage Electronics,HP,1,8,4708.85,1954.23,Litre
1375,Safe Clothing,Nike,2,8,2588.06,969.08,Packet
1376,Employee Groceries,India Gate,3,1,1112.53,6777.36,Box
1377,Quality Sports,Cosco,5,3,1077.04,3799.16,Packet
1378,Yet Groceries,Aashirvaad,3,8,2643.34,3410.59,Litre
1379,Then Groceries,India Gate,3,10,1263.04,2513.41,Litre
1380,Gun Clothing,Adidas,2,8,2789.62,5404.75,Box
1381,Sound Groceries,Fortune,3,7,2605.01,5880.82,Box
1382,Practice Electronics,Apple,1,9,4762.15,2569.63,Litre
1383,Compare Clothing,Levis,2,5,771.38,6560.64,Litre
1384,Art Electronics,Sony,1,9,3368.16,4034.71,Box
1385,Local Groceries,Aashirvaad,3,9,2578.84,6473.61,Box
1386,Indeed Furniture,Nilkamal,4,9,1099.84,1356.79,Litre
1387,Hotel Sports,Nivia,5,2,4184.62,1278.59,Kg
1388,Necessary Sports,Cosco,5,6,2438.42,3743.25,Packet
1389,Computer Electronics,Sony,1,2,4963.35,2072.4,Packet
1390,Discussion Furniture,Home Centre,4,5,3260.48,6165.97,Packet
1391,Above Furniture,IKEA,4,2,2421.21,5963.18,Packet
1392,Though Furniture,Home Centre,4,8,3520.18,4998.48,Packet
1393,Central Clothing,Levis,2,3,1032.91,2512.65,Packet
1394,Level Furniture,Nilkamal,4,8,2011.22,4562.91,Piece
1395,Phone Clothing,Levis,2,3,407.52,6663.72,Packet
1396,Stuff Clothing,Nike,2,6,1666.82,3098.47,Piece
1397,Only Clothing,Nike,2,6,1790.29,1402.37,Piece
1398,Land Clothing,Adidas,2,8,2247.88,4882.04,Box
1399,Until Clothing,Adidas,2,2,739.25,718.81,Kg
1400,Thought Electronics,Samsung,1,7,1587.04,3969.63,Litre
1401,Have Electronics,HP,1,5,359.06,2778.63,Packet
1402,Deep Groceries,India Gate,3,4,1176.26,4062.74,Piece
1403,Stock Groceries,India Gate,3,9,3112.41,5893.42,Kg
1404,Particular Electronics,Dell,1,5,3097.09,3473.24,Box
1405,Magazine Electronics,Apple,1,5,3560.72,6267.58,Piece
1406,Employee Groceries,Aashirvaad,3,5,782.27,5980.98,Litre
1407,Store Electronics,Sony,1,7,172.15,6333.39,Box
1408,Talk Clothing,Nike,2,7,3521.38,2685.85,Kg
1409,Religious Clothing,Levis,2,4,4248.52,2214.25,Litre
1410,Technology Groceries,India Gate,3,9,1606.32,2801.02,Litre
1411,Man Electronics,Apple,1,1,2676.39,726.69,Box
1412,Special Electronics,Dell,1,8,3517.42,1760.28,Piece
1413,Doctor Clothing,Nike,2,6,3370.07,2148.95,Box
1414,Upon Sports,Cosco,5,10,1161.04,1454.8,Kg
1415,Never Groceries,Aashirvaad,3,10,3008.49,922.69,Packet
1416,Health Electronics,Samsung,1,4,3709.55,4795.29,Packet
1417,Return Sports,Yonex,5,6,1859.58,5073.43,Litre
1418,Throw Groceries,Aashirvaad,3,8,3394.35,1571.23,Piece
1419,Must Electronics,Sony,1,6,259.37,1446.58,Piece
1420,Blood Clothing,Adidas,2,6,3854.73,4137.92,Litre
1421,Baby Sports,Yonex,5,2,2320.15,2164.75,Packet
1422,Simple Groceries,India Gate,3,7,845.31,1975.85,Kg
1423,Star Groceries,Fortune,3,1,2529.7,5380.77,Kg
1424,Physical Clothing,Nike,2,1,1130.82,631.31,Piece
1425,Cause Sports,Cosco,5,5,4105.81,2231.41,Box
1426,Meeting Clothing,Puma,2,4,1654.2,4366.02,Kg
1427,Adult Groceries,India Gate,3,10,3882.61,1802.88,Litre
1428,Heavy Electronics,Dell,1,5,4674.69,4792.07,Piece
1429,Toward Sports,Yonex,5,9,1119.19,653.23,Packet
1430,Everyone Clothing,Puma,2,3,124.41,6659.78,Litre
1431,Democratic Electronics,Dell,1,6,1390.59,6943.53,Packet
1432,Laugh Electronics,Apple,1,10,3229.86,3155.47,Litre
1433,Civil Sports,Cosco,5,6,196.81,5840.62,Packet
1434,Lose Furniture,Nilkamal,4,4,4754.25,903.73,Litre
1435,Culture Groceries,Fortune,3,10,2628.28,6953.89,Piece
1436,Civil Sports,Cosco,5,10,3001.26,1036.56,Piece
1437,Truth Clothing,Adidas,2,6,3576.77,1653.64,Box
1438,Cut Electronics,Samsung,1,3,294.05,4692.39,Box
1439,Policy Furniture,IKEA,4,3,3162.2,3228.82,Kg
1440,Oil Furniture,Home Centre,4,7,709.74,516.38,Kg
1441,Television Groceries,Fortune,3,9,3239.55,6713.92,Box
1442,Civil Clothing,Puma,2,3,3040.86,3150.8,Litre
1443,Building Sports,Yonex,5,3,2292.99,6228.08,Box
1444,Wide Furniture,IKEA,4,2,4089.83,5854.59,Packet
1445,Red Electronics,Sony,1,8,947.46,3756.7,Kg
1446,Morning Groceries,Fortune,3,8,3516.59,6841.84,Packet
1447,Those Clothing,Adidas,2,6,165.44,973.65,Litre
1448,Start Furniture,IKEA,4,7,460.01,6762.6,Piece
1449,Week Sports,Cosco,5,2,2587.43,2715.19,Box
1450,Into Groceries,Fortune,3,4,4952.52,2523.26,Kg
1451,Democrat Groceries,India Gate,3,3,429.71,1790.73,Litre
1452,Court Sports,Yonex,5,4,4771.7,6052.36,Piece
1453,Question Groceries,India Gate,3,2,1729.28,4087.94,Litre
1454,Nature Furniture,Home Centre,4,8,1751.52,1715.46,Litre
1455,Interesting Sports,Nivia,5,9,1601.35,3740.95,Packet
1456,Foreign Electronics,Dell,1,6,369.79,3242.0,Kg
1457,Manage Electronics,Sony,1,5,4099.18,1261.93,Kg
1458,Not Clothing,Puma,2,10,3931.29,4261.03,Piece
1459,Know Groceries,Aashirvaad,3,4,4189.64,1400.68,Box
1460,Several Sports,Nivia,5,2,2416.76,2829.14,Piece
1461,Boy Furniture,Home Centre,4,1,4331.88,739.59,Litre
1462,Relate Sports,Nivia,5,1,1119.62,6074.5,Box
1463,Goal Electronics,Sony,1,10,3475.91,4969.55,Litre
1464,Economic Groceries,Aashirvaad,3,8,272.47,2764.05,Packet
1465,Buy Clothing,Puma,2,9,2030.35,4005.66,Box
1466,Lay Groceries,India Gate,3,6,4842.56,2682.74,Box
1467,Why Sports,Yonex,5,3,3175.58,6406.35,Packet
1468,The Clothing,Adidas,2,8,978.46,1519.79,Packet
1469,Subject Electronics,Sony,1,10,3063.27,3786.5,Packet
1470,Make Electronics,HP,1,10,3424.05,4314.26,Kg
1471,Forget Furniture,Home Centre,4,1,4951.31,4431.49,Piece
1472,Decide Clothing,Nike,2,10,1152.09,3330.95,Packet
1473,Send Furniture,IKEA,4,9,1592.73,6847.64,Packet
1474,Tend Clothing,Adidas,2,4,4989.06,2406.57,Piece
1475,He Sports,Cosco,5,2,3356.48,6892.35,Packet
1476,Finish Electronics,Apple,1,2,4143.17,6011.43,Box
1477,Company Clothing,Levis,2,7,4618.22,1567.84,Packet
1478,Down Groceries,Aashirvaad,3,7,1698.65,4288.27,Piece
1479,Rich Furniture,Nilkamal,4,10,3435.3,6997.31,Box
1480,Your Sports,Cosco,5,4,652.31,6951.62,Piece
1481,Now Electronics,HP,1,8,2226.07,3088.13,Packet
1482,Film Sports,Nivia,5,3,2716.77,2219.97,Litre
1483,Water Electronics,HP,1,1,3859.23,3538.74,Box
1484,Bad Groceries,Aashirvaad,3,3,470.93,6812.25,Piece
1485,Lawyer Electronics,HP,1,1,4516.73,2239.17,Packet
1486,Sure Furniture,Home Centre,4,8,2583.01,1238.23,Kg
1487,Direction Electronics,Sony,1,10,1735.76,4998.9,Kg
1488,Table Clothing,Adidas,2,10,2780.23,4931.83,Packet
1489,Training Furniture,IKEA,4,2,4814.51,4894.95,Litre
1490,Car Sports,Nivia,5,8,3801.35,841.75,Kg
1491,Share Furniture,Nilkamal,4,5,2687.53,4582.51,Litre
1492,Financial Groceries,India Gate,3,4,3563.43,6927.27,Kg
1493,Music Clothing,Puma,2,3,3649.07,1416.99,Kg
1494,Very Electronics,Apple,1,8,4134.99,5996.45,Packet
1495,Around Furniture,Home Centre,4,6,2503.29,1912.6,Packet
1496,Must Sports,Cosco,5,9,3301.97,1220.28,Kg
1497,Enough Groceries,Aashirvaad,3,5,3042.59,2045.05,Kg
1498,Cup Furniture,Home Centre,4,5,468.11,3487.57,Kg
1499,Field Furniture,Home Centre,4,7,2368.72,4183.97,Box
1500,Serious Electronics,Dell,1,8,1300.58,2559.79,Piece
1501,Director Clothing,Puma,2,9,3613.93,4045.73,Kg
1502,Six Clothing,Adidas,2,4,3767.99,4867.79,Box
1503,Culture Sports,Nivia,5,7,2038.18,2022.08,Packet
1504,Free Sports,Cosco,5,6,2964.95,2106.47,Kg
1505,Policy Groceries,Aashirvaad,3,10,3250.23,5565.0,Box
1506,Bad Clothing,Adidas,2,3,2362.08,2099.56,Kg
1507,Cut Groceries,Aashirvaad,3,8,1468.73,4383.91,Piece
1508,Husband Clothing,Adidas,2,7,1106.01,6022.21,Box
1509,Always Electronics,Sony,1,10,1886.8,6308.36,Packet
1510,Smile Sports,Yonex,5,5,3271.48,6742.73,Kg
1511,Talk Clothing,Adidas,2,5,1306.32,2951.1,Litre
1512,Method Furniture,IKEA,4,7,944.79,1637.24,Piece
1513,The Groceries,Aashirvaad,3,8,3476.17,3169.96,Box
1514,Candidate Clothing,Puma,2,2,4598.82,5268.72,Packet
1515,Arm Clothing,Nike,2,4,3987.36,4456.09,Piece
1516,Simple Sports,Cosco,5,10,2055.42,1121.42,Packet
1517,Next Sports,Nivia,5,4,2609.96,532.66,Litre
1518,Next Furniture,Nilkamal,4,7,2119.45,6631.73,Kg
1519,Image Groceries,Aashirvaad,3,2,1349.58,3972.82,Box
1520,Word Sports,Nivia,5,5,2904.08,4631.18,Piece
1521,Since Furniture,IKEA,4,8,4795.16,4702.39,Box
1522,Far Sports,Yonex,5,3,4608.15,6522.9,Kg
1523,Tax Furniture,Nilkamal,4,10,1388.77,5121.79,Box
1524,Interesting Groceries,Aashirvaad,3,1,1847.39,4932.3,Box
1525,Itself Furniture,Home Centre,4,10,1842.97,2173.58,Piece
1526,Nice Clothing,Nike,2,3,1530.05,6812.82,Litre
1527,Great Furniture,Nilkamal,4,10,2958.9,6412.19,Box
1528,Girl Sports,Cosco,5,7,940.91,4028.49,Packet
1529,Tell Sports,Nivia,5,8,2454.5,2875.08,Packet
1530,Theory Sports,Cosco,5,8,4690.72,2394.1,Box
1531,Plant Sports,Nivia,5,9,3023.5,4636.75,Box
1532,Those Groceries,India Gate,3,8,3882.46,3975.65,Box
1533,Letter Sports,Yonex,5,7,4289.12,4025.82,Packet
1534,Machine Furniture,Nilkamal,4,6,4256.76,5698.25,Box
1535,Best Clothing,Adidas,2,3,3194.56,2688.77,Piece
1536,Once Groceries,Aashirvaad,3,10,2442.88,1935.48,Piece
1537,Language Groceries,Aashirvaad,3,7,2382.72,2111.6,Piece
1538,Large Electronics,Sony,1,9,3139.61,6766.38,Litre
1539,Draw Groceries,Aashirvaad,3,5,2116.14,2355.97,Box
1540,Reason Clothing,Adidas,2,1,1291.21,4098.9,Box
1541,Hour Electronics,Apple,1,1,3147.77,2471.66,Piece
1542,Whom Electronics,HP,1,6,307.37,3350.56,Kg
1543,Miss Sports,Nivia,5,1,1071.66,1528.54,Litre
1544,Seem Sports,Nivia,5,9,1793.92,4303.8,Litre
1545,Serious Electronics,Apple,1,4,2461.73,4710.05,Kg
1546,Most Sports,Cosco,5,1,4833.85,929.3,Kg
1547,List Sports,Nivia,5,8,4734.5,3774.29,Piece
1548,Reveal Sports,Cosco,5,3,738.62,2328.94,Packet
1549,Cup Furniture,Nilkamal,4,3,920.35,6326.01,Box
1550,Get Clothing,Puma,2,6,3736.16,6236.44,Kg
1551,Pull Furniture,Nilkamal,4,9,4476.6,3327.67,Litre
1552,World Furniture,Home Centre,4,8,935.44,5736.04,Kg
1553,Thousand Electronics,Dell,1,7,917.69,5304.28,Litre
1554,Right Sports,Nivia,5,7,2407.34,2009.67,Kg
1555,Woman Furniture,Home Centre,4,8,2449.23,4409.88,Piece
1556,Source Groceries,Fortune,3,7,4990.28,4639.04,Piece
1557,Page Groceries,India Gate,3,8,4159.06,4578.02,Litre
1558,Society Groceries,India Gate,3,8,1299.7,4765.23,Box
1559,Item Sports,Yonex,5,4,2622.91,1072.58,Box
1560,Down Groceries,Fortune,3,6,1813.33,1027.03,Kg
1561,Issue Furniture,Home Centre,4,1,579.07,2583.55,Piece
1562,Peace Groceries,Aashirvaad,3,3,2293.44,4673.06,Box
1563,Magazine Furniture,Home Centre,4,4,1076.35,3471.74,Litre
1564,Situation Sports,Cosco,5,1,2000.82,2000.87,Piece
1565,Cup Groceries,Aashirvaad,3,9,1568.42,739.21,Piece
1566,Event Clothing,Puma,2,9,4112.33,3295.59,Box
1567,Again Electronics,HP,1,6,686.44,4837.52,Piece
1568,Happy Electronics,Dell,1,3,338.49,1405.64,Kg
1569,Camera Sports,Cosco,5,7,300.98,1854.01,Litre
1570,Usually Clothing,Levis,2,10,3187.49,5115.44,Box
1571,Girl Electronics,Apple,1,5,1385.77,1991.76,Kg
1572,Scene Sports,Cosco,5,8,4207.84,2502.83,Litre
1573,Physical Electronics,Samsung,1,2,1653.09,5070.72,Box
1574,Cost Furniture,IKEA,4,2,874.06,2902.21,Packet
1575,Strategy Electronics,Apple,1,3,3123.92,1678.5,Box
1576,But Clothing,Levis,2,1,475.36,2546.41,Box
1577,Reach Groceries,Aashirvaad,3,5,4216.87,3503.85,Box
1578,Particular Electronics,Sony,1,3,4616.05,6708.5,Litre
1579,It Electronics,Samsung,1,1,1659.36,6684.65,Box
1580,House Sports,Nivia,5,2,1212.7,3886.35,Packet
1581,Material Electronics,Sony,1,7,4850.65,6641.21,Packet
1582,Avoid Furniture,Home Centre,4,9,761.3,5645.77,Kg
1583,Think Furniture,Nilkamal,4,1,1910.44,2380.87,Packet
1584,Nation Groceries,Fortune,3,7,2259.5,637.28,Litre
1585,Budget Groceries,Fortune,3,10,1077.83,3523.01,Packet
1586,Former Clothing,Levis,2,9,3101.0,2330.39,Packet
1587,Story Sports,Cosco,5,9,2999.88,3281.29,Kg
1588,Can Clothing,Levis,2,2,1795.65,4906.04,Packet
1589,Religious Furniture,IKEA,4,2,234.01,5151.02,Piece
1590,Tonight Clothing,Nike,2,1,463.85,790.96,Box
1591,Let Groceries,India Gate,3,5,2316.66,1259.31,Kg
1592,New Furniture,IKEA,4,3,4417.0,5317.02,Packet
1593,Course Electronics,Sony,1,9,1559.23,1002.0,Piece
1594,Need Furniture,Nilkamal,4,3,2531.66,4853.33,Packet
1595,Right Groceries,Fortune,3,6,4908.95,4093.81,Packet
1596,None Groceries,India Gate,3,10,3218.89,2898.26,Box
1597,All Furniture,IKEA,4,3,2994.88,5164.34,Packet
1598,Various Groceries,Fortune,3,1,3712.07,6422.66,Box
1599,Fact Sports,Cosco,5,3,4338.31,578.28,Litre
1600,Could Electronics,Sony,1,4,1543.91,707.3,Box
1601,Share Groceries,Aashirvaad,3,4,497.33,3301.59,Kg
1602,Debate Groceries,Fortune,3,7,4561.6,4361.11,Litre
1603,Investment Groceries,Fortune,3,6,156.69,2849.61,Kg
1604,Green Groceries,Fortune,3,5,3267.05,749.03,Packet
1605,Consumer Clothing,Puma,2,9,262.03,2176.66,Litre
1606,They Clothing,Adidas,2,10,1164.09,2913.68,Packet
1607,Your Electronics,Samsung,1,5,3424.8,4857.32,Piece
1608,Anyone Electronics,HP,1,9,4903.45,3792.1,Kg
1609,Since Furniture,Nilkamal,4,9,1734.43,4845.37,Litre
1610,Price Electronics,HP,1,1,4562.65,3663.63,Piece
1611,Participant Groceries,India Gate,3,1,3551.21,6429.41,Litre
1612,Short Clothing,Nike,2,6,1263.21,1076.57,Litre
1613,Itself Clothing,Nike,2,4,2263.37,6794.47,Piece
1614,Including Groceries,Fortune,3,3,1850.16,5799.83,Piece
1615,Organization Groceries,Aashirvaad,3,8,4288.58,6332.61,Kg
1616,Chance Groceries,India Gate,3,4,1757.56,6353.88,Kg
1617,Difficult Clothing,Puma,2,10,1724.18,2669.06,Kg
1618,Everybody Groceries,India Gate,3,4,896.28,3188.94,Piece
1619,Energy Groceries,Fortune,3,9,460.54,5942.37,Packet
1620,Through Furniture,Home Centre,4,4,137.23,6056.31,Piece
1621,Budget Furniture,Nilkamal,4,2,1296.55,4831.91,Packet
1622,Include Sports,Nivia,5,4,2202.52,1796.73,Packet
1623,Table Clothing,Nike,2,7,562.95,5081.29,Kg
1624,Sometimes Sports,Nivia,5,4,236.15,2423.82,Kg
1625,Itself Clothing,Adidas,2,7,3098.55,6006.61,Piece
1626,Town Sports,Cosco,5,9,2167.83,5517.84,Packet
1627,Safe Clothing,Levis,2,5,4647.64,4962.59,Box
1628,Along Sports,Nivia,5,2,4848.99,3148.19,Piece
1629,Write Groceries,Aashirvaad,3,10,3056.91,2977.55,Piece
1630,Economic Furniture,Nilkamal,4,3,160.34,6594.95,Packet
1631,Hand Electronics,HP,1,6,3752.01,4335.52,Piece
1632,Method Sports,Nivia,5,6,4276.75,5064.25,Box
1633,Half Clothing,Adidas,2,8,4041.51,3929.66,Piece
1634,Short Clothing,Levis,2,7,4245.55,6914.65,Packet
1635,Campaign Groceries,Fortune,3,2,2598.69,5845.22,Litre
1636,Rock Sports,Yonex,5,5,4759.6,2975.73,Piece
1637,City Sports,Nivia,5,9,1890.29,3176.85,Litre
1638,Other Furniture,IKEA,4,10,3376.31,6486.12,Box
1639,Dream Furniture,Nilkamal,4,8,4838.48,1263.73,Box
1640,Understand Clothing,Adidas,2,3,2992.35,2930.67,Box
1641,We Furniture,Home Centre,4,6,1580.84,2911.36,Packet
1642,Yourself Clothing,Levis,2,6,1373.79,3962.62,Kg
1643,My Groceries,India Gate,3,9,4287.51,5037.04,Box
1644,His Groceries,Aashirvaad,3,9,397.97,4011.11,Box
1645,Song Furniture,Home Centre,4,4,2058.1,1090.35,Piece
1646,Between Groceries,Aashirvaad,3,6,3813.0,1546.47,Box
1647,Positive Furniture,Home Centre,4,5,2211.19,3766.24,Piece
1648,Morning Sports,Yonex,5,1,3903.31,2297.63,Litre
1649,Affect Furniture,Home Centre,4,1,2347.78,5301.58,Piece
1650,Attorney Groceries,Fortune,3,10,1428.25,3189.91,Box
1651,Office Groceries,India Gate,3,6,4365.58,5009.8,Box
1652,Lay Furniture,Nilkamal,4,3,2583.97,2325.59,Box
1653,Necessary Sports,Yonex,5,1,1620.76,4246.86,Piece
1654,Individual Electronics,HP,1,4,2424.97,5105.84,Litre
1655,Street Sports,Cosco,5,7,4160.74,6518.24,Packet
1656,Least Groceries,India Gate,3,6,757.38,1366.02,Box
1657,Owner Groceries,India Gate,3,1,659.57,5707.53,Piece
1658,Southern Clothing,Puma,2,6,4993.4,2321.41,Piece
1659,Then Furniture,Home Centre,4,9,4557.39,4443.19,Litre
1660,Us Furniture,Nilkamal,4,6,3259.47,1322.06,Box
1661,Hope Furniture,IKEA,4,6,3037.31,4546.13,Litre
1662,Thus Groceries,Aashirvaad,3,10,2639.66,503.24,Box
1663,Project Clothing,Nike,2,9,4074.12,2042.02,Box
1664,Measure Groceries,India Gate,3,2,1358.46,2301.59,Kg
1665,Company Sports,Cosco,5,10,1070.27,3108.47,Piece
1666,Feel Clothing,Nike,2,9,2804.7,5888.78,Kg
1667,Government Sports,Cosco,5,8,228.3,1325.37,Packet
1668,Memory Groceries,Aashirvaad,3,5,1174.7,2209.64,Litre
1669,Term Groceries,Fortune,3,6,103.76,6951.72,Piece
1670,Possible Sports,Yonex,5,9,2919.76,4973.03,Packet
1671,Hard Furniture,Nilkamal,4,6,2814.46,5587.73,Packet
1672,Nearly Groceries,Fortune,3,5,545.59,1772.4,Box
1673,Quite Furniture,IKEA,4,6,963.86,6113.81,Litre
1674,Sense Groceries,Aashirvaad,3,4,4608.62,4269.76,Box
1675,Effort Sports,Cosco,5,2,4598.13,1127.02,Box
1676,Adult Electronics,Sony,1,3,3261.1,4581.5,Packet
1677,Mean Sports,Yonex,5,10,1923.43,2694.2,Kg
1678,Sister Electronics,HP,1,9,1823.23,2289.85,Kg
1679,He Sports,Cosco,5,8,3028.2,2385.28,Packet
1680,To Groceries,Aashirvaad,3,10,1781.07,3274.36,Box
1681,Want Electronics,Sony,1,5,3845.27,3194.05,Box
1682,Become Groceries,India Gate,3,3,2781.88,1433.25,Box
1683,Wife Clothing,Nike,2,8,1732.25,3346.78,Litre
1684,Area Groceries,Fortune,3,1,796.5,989.75,Box
1685,Eat Clothing,Puma,2,9,3960.85,6440.63,Piece
1686,North Clothing,Adidas,2,9,4650.11,1942.15,Piece
1687,Police Sports,Nivia,5,8,3132.1,2080.74,Packet
1688,Public Electronics,Sony,1,3,981.2,3875.97,Kg
1689,Her Sports,Nivia,5,2,1419.58,4728.88,Litre
1690,Church Clothing,Adidas,2,5,814.71,3203.27,Kg
1691,Production Groceries,India Gate,3,1,3417.21,2413.87,Packet
1692,Road Groceries,Fortune,3,9,1779.29,4057.68,Litre
1693,Company Clothing,Nike,2,7,2575.3,5040.1,Litre
1694,Water Sports,Yonex,5,10,3317.49,4849.96,Packet
1695,Building Clothing,Puma,2,6,559.29,5390.14,Piece
1696,Laugh Groceries,India Gate,3,8,2542.13,5337.9,Kg
1697,Lead Electronics,Apple,1,9,755.1,3879.1,Box
1698,Break Groceries,Fortune,3,8,4779.57,1653.2,Packet
1699,Ball Electronics,Apple,1,6,4445.68,4896.1,Packet
1700,Seem Furniture,IKEA,4,9,4452.62,6123.09,Litre
1701,However Groceries,India Gate,3,3,2936.89,5959.79,Litre
1702,Dream Clothing,Levis,2,3,4245.65,2789.13,Piece
1703,My Electronics,Apple,1,7,928.43,3116.81,Packet
1704,Leg Sports,Nivia,5,2,419.17,4656.49,Box
1705,Minute Furniture,Nilkamal,4,5,1754.58,2070.84,Kg
1706,Teach Furniture,Nilkamal,4,1,320.52,6023.58,Kg
1707,Summer Groceries,Aashirvaad,3,2,2950.75,3690.2,Kg
1708,Interesting Electronics,Sony,1,1,2697.47,4409.54,Box
1709,Admit Electronics,Samsung,1,5,2273.77,4871.67,Packet
1710,Member Electronics,Apple,1,6,412.11,6815.54,Piece
1711,Investment Sports,Yonex,5,4,4228.62,6200.29,Litre
1712,Call Sports,Yonex,5,1,3109.07,1110.92,Litre
1713,Item Electronics,Sony,1,2,4854.74,1925.52,Kg
1714,Suggest Sports,Cosco,5,2,4409.07,1461.59,Litre
1715,Business Furniture,IKEA,4,5,743.81,2233.07,Litre
1716,Without Electronics,Dell,1,1,398.42,1714.9,Box
1717,Effect Furniture,IKEA,4,9,185.57,6295.73,Litre
1718,Ground Sports,Yonex,5,7,4351.68,1333.47,Kg
1719,Almost Electronics,HP,1,7,1187.16,3884.16,Piece
