inventory_id,product_id,store_id,stock_quantity,last_updated
106277,1277,43,294,2026-07-07
106278,1278,43,311,2026-07-07
106279,1279,43,444,2026-07-07
106280,1280,43,344,2026-07-07
106281,1281,43,97,2026-07-07
106282,1282,43,274,2026-07-07
106283,1283,43,71,2026-07-07
106284,1284,43,408,2026-07-07
106285,1285,43,410,2026-07-07
106286,1286,43,447,2026-07-07
106287,1287,43,382,2026-07-07
106288,1288,43,350,2026-07-07
106289,1289,43,93,2026-07-07
106290,1290,43,342,2026-07-07
106291,1291,43,192,2026-07-07
106292,1292,43,214,2026-07-07
106293,1293,43,370,2026-07-07
106294,1294,43,369,2026-07-07
106295,1295,43,230,2026-07-07
106296,1296,43,345,2026-07-07
106297,1297,43,284,2026-07-07
106298,1298,43,166,2026-07-07
106299,1299,43,21,2026-07-07
106300,1300,43,398,2026-07-07
106301,1301,43,228,2026-07-07
106302,1302,43,351,2026-07-07
106303,1303,43,83,2026-07-07
106304,1304,43,304,2026-07-07
106305,1305,43,205,2026-07-07
106306,1306,43,463,2026-07-07
106307,1307,43,327,2026-07-07
106308,1308,43,459,2026-07-07
106309,1309,43,316,2026-07-07
106310,1310,43,483,2026-07-07
106311,1311,43,57,2026-07-07
106312,1312,43,315,2026-07-07
106313,1313,43,497,2026-07-07
106314,1314,43,439,2026-07-07
106315,1315,43,375,2026-07-07
106316,1316,43,156,2026-07-07
106317,1317,43,114,2026-07-07
106318,1318,43,298,2026-07-07
106319,1319,43,498,2026-07-07
106320,1320,43,43,2026-07-07
106321,1321,43,46,2026-07-07
106322,1322,43,213,2026-07-07
106323,1323,43,257,2026-07-07
106324,1324,43,117,2026-07-07
106325,1325,43,71,2026-07-07
106326,1326,43,433,2026-07-07
106327,1327,43,172,2026-07-07
106328,1328,43,424,2026-07-07
106329,1329,43,465,2026-07-07
106330,1330,43,463,2026-07-07
106331,1331,43,475,2026-07-07
106332,1332,43,202,2026-07-07
106333,1333,43,174,2026-07-07
106334,1334,43,202,2026-07-07
106335,1335,43,120,2026-07-07
106336,1336,43,314,2026-07-07
106337,1337,43,94,2026-07-07
106338,1338,43,283,2026-07-07
106339,1339,43,103,2026-07-07
106340,1340,43,140,2026-07-07
106341,1341,43,319,2026-07-07
106342,1342,43,226,2026-07-07
106343,1343,43,381,2026-07-07
106344,1344,43,489,2026-07-07
106345,1345,43,115,2026-07-07
106346,1346,43,325,2026-07-07
106347,1347,43,295,2026-07-07
106348,1348,43,62,2026-07-07
106349,1349,43,344,2026-07-07
106350,1350,43,422,2026-07-07
106351,1351,43,408,2026-07-07
106352,1352,43,153,2026-07-07
106353,1353,43,493,2026-07-07
106354,1354,43,496,2026-07-07
106355,1355,43,467,2026-07-07
106356,1356,43,215,2026-07-07
106357,1357,43,132,2026-07-07
106358,1358,43,472,2026-07-07
106359,1359,43,270,2026-07-07
106360,1360,43,500,2026-07-07
106361,1361,43,399,2026-07-07
106362,1362,43,482,2026-07-07
106363,1363,43,157,2026-07-07
106364,1364,43,298,2026-07-07
106365,1365,43,431,2026-07-07
106366,1366,43,249,2026-07-07
106367,1367,43,480,2026-07-07
106368,1368,43,93,2026-07-07
106369,1369,43,455,2026-07-07
106370,1370,43,343,2026-07-07
106371,1371,43,292,2026-07-07
106372,1372,43,274,2026-07-07
106373,1373,43,134,2026-07-07
106374,1374,43,336,2026-07-07
106375,1375,43,193,2026-07-07
106376,1376,43,116,2026-07-07
106377,1377,43,429,2026-07-07
106378,1378,43,166,2026-07-07
106379,1379,43,410,2026-07-07
106380,1380,43,265,2026-07-07
106381,1381,43,330,2026-07-07
106382,1382,43,312,2026-07-07
106383,1383,43,283,2026-07-07
106384,1384,43,493,2026-07-07
106385,1385,43,303,2026-07-07
106386,1386,43,388,2026-07-07
106387,1387,43,121,2026-07-07
106388,1388,43,390,2026-07-07
106389,1389,43,133,2026-07-07
106390,1390,43,304,2026-07-07
106391,1391,43,43,2026-07-07
106392,1392,43,282,2026-07-07
106393,1393,43,335,2026-07-07
106394,1394,43,351,2026-07-07
106395,1395,43,485,2026-07-07
106396,1396,43,207,2026-07-07
106397,1397,43,414,2026-07-07
106398,1398,43,46,2026-07-07
106399,1399,43,111,2026-07-07
106400,1400,43,340,2026-07-07
106401,1401,43,160,2026-07-07
106402,1402,43,483,2026-07-07
106403,1403,43,111,2026-07-07
106404,1404,43,352,2026-07-07
106405,1405,43,416,2026-07-07
106406,1406,43,491,2026-07-07
106407,1407,43,84,2026-07-07
106408,1408,43,42,2026-07-07
106409,1409,43,492,2026-07-07
106410,1410,43,24,2026-07-07
106411,1411,43,86,2026-07-07
106412,1412,43,285,2026-07-07
106413,1413,43,73,2026-07-07
106414,1414,43,114,2026-07-07
106415,1415,43,493,2026-07-07
106416,1416,43,171,2026-07-07
106417,1417,43,324,2026-07-07
106418,1418,43,92,2026-07-07
106419,1419,43,474,2026-07-07
106420,1420,43,287,2026-07-07
106421,1421,43,275,2026-07-07
106422,1422,43,296,2026-07-07
106423,1423,43,371,2026-07-07
106424,1424,43,357,2026-07-07
106425,1425,43,169,2026-07-07
106426,1426,43,393,2026-07-07
106427,1427,43,442,2026-07-07
106428,1428,43,142,2026-07-07
106429,1429,43,453,2026-07-07
106430,1430,43,487,2026-07-07
106431,1431,43,414,2026-07-07
106432,1432,43,151,2026-07-07
106433,1433,43,168,2026-07-07
106434,1434,43,227,2026-07-07
106435,1435,43,301,2026-07-07
106436,1436,43,369,2026-07-07
106437,1437,43,365,2026-07-07
106438,1438,43,493,2026-07-07
106439,1439,43,290,2026-07-07
106440,1440,43,452,2026-07-07
106441,1441,43,484,2026-07-07
106442,1442,43,492,2026-07-07
106443,1443,43,373,2026-07-07
106444,1444,43,177,2026-07-07
106445,1445,43,80,2026-07-07
106446,1446,43,382,2026-07-07
106447,1447,43,145,2026-07-07
106448,1448,43,281,2026-07-07
106449,1449,43,416,2026-07-07
106450,1450,43,331,2026-07-07
106451,1451,43,237,2026-07-07
106452,1452,43,442,2026-07-07
106453,1453,43,273,2026-07-07
106454,1454,43,78,2026-07-07
106455,1455,43,163,2026-07-07
106456,1456,43,155,2026-07-07
106457,1457,43,422,2026-07-07
106458,1458,43,317,2026-07-07
106459,1459,43,250,2026-07-07
106460,1460,43,288,2026-07-07
106461,1461,43,492,2026-07-07
106462,1462,43,74,2026-07-07
106463,1463,43,232,2026-07-07
106464,1464,43,168,2026-07-07
106465,1465,43,444,2026-07-07
106466,1466,43,399,2026-07-07
106467,1467,43,214,2026-07-07
106468,1468,43,369,2026-07-07
106469,1469,43,309,2026-07-07
106470,1470,43,75,2026-07-07
106471,1471,43,443,2026-07-07
106472,1472,43,286,2026-07-07
106473,1473,43,20,2026-07-07
106474,1474,43,311,2026-07-07
106475,1475,43,101,2026-07-07
106476,1476,43,165,2026-07-07
106477,1477,43,364,2026-07-07
106478,1478,43,323,2026-07-07
106479,1479,43,400,2026-07-07
106480,1480,43,146,2026-07-07
106481,1481,43,364,2026-07-07
106482,1482,43,49,2026-07-07
106483,1483,43,489,2026-07-07
106484,1484,43,49,2026-07-07
106485,1485,43,208,2026-07-07
106486,1486,43,50,2026-07-07
106487,1487,43,292,2026-07-07
106488,1488,43,494,2026-07-07
106489,1489,43,110,2026-07-07
106490,1490,43,129,2026-07-07
106491,1491,43,131,2026-07-07
106492,1492,43,382,2026-07-07
106493,1493,43,467,2026-07-07
106494,1494,43,185,2026-07-07
106495,1495,43,376,2026-07-07
106496,1496,43,179,2026-07-07
106497,1497,43,358,2026-07-07
106498,1498,43,242,2026-07-07
106499,1499,43,104,2026-07-07
106500,1500,43,265,2026-07-07
106501,1501,43,366,2026-07-07
106502,1502,43,376,2026-07-07
106503,1503,43,406,2026-07-07
106504,1504,43,81,2026-07-07
106505,1505,43,422,2026-07-07
106506,1506,43,180,2026-07-07
106507,1507,43,345,2026-07-07
106508,1508,43,201,2026-07-07
106509,1509,43,13,2026-07-07
106510,1510,43,358,2026-07-07
106511,1511,43,63,2026-07-07
106512,1512,43,427,2026-07-07
106513,1513,43,365,2026-07-07
106514,1514,43,58,2026-07-07
106515,1515,43,21,2026-07-07
106516,1516,43,400,2026-07-07
106517,1517,43,215,2026-07-07
106518,1518,43,303,2026-07-07
106519,1519,43,183,2026-07-07
106520,1520,43,280,2026-07-07
106521,1521,43,352,2026-07-07
106522,1522,43,421,2026-07-07
106523,1523,43,470,2026-07-07
106524,1524,43,129,2026-07-07
106525,1525,43,380,2026-07-07
106526,1526,43,355,2026-07-07
106527,1527,43,311,2026-07-07
106528,1528,43,235,2026-07-07
106529,1529,43,322,2026-07-07
106530,1530,43,34,2026-07-07
106531,1531,43,87,2026-07-07
106532,1532,43,53,2026-07-07
106533,1533,43,275,2026-07-07
106534,1534,43,248,2026-07-07
106535,1535,43,390,2026-07-07
106536,1536,43,347,2026-07-07
106537,1537,43,20,2026-07-07
106538,1538,43,357,2026-07-07
106539,1539,43,46,2026-07-07
106540,1540,43,181,2026-07-07
106541,1541,43,108,2026-07-07
106542,1542,43,127,2026-07-07
106543,1543,43,27,2026-07-07
106544,1544,43,435,2026-07-07
106545,1545,43,218,2026-07-07
106546,1546,43,407,2026-07-07
106547,1547,43,398,2026-07-07
106548,1548,43,140,2026-07-07
106549,1549,43,228,2026-07-07
106550,1550,43,69,2026-07-07
106551,1551,43,232,2026-07-07
106552,1552,43,189,2026-07-07
106553,1553,43,393,2026-07-07
106554,1554,43,181,2026-07-07
106555,1555,43,374,2026-07-07
106556,1556,43,349,2026-07-07
106557,1557,43,138,2026-07-07
106558,1558,43,366,2026-07-07
106559,1559,43,354,2026-07-07
106560,1560,43,185,2026-07-07
106561,1561,43,31,2026-07-07
106562,1562,43,340,2026-07-07
106563,1563,43,140,2026-07-07
106564,1564,43,93,2026-07-07
106565,1565,43,384,2026-07-07
106566,1566,43,499,2026-07-07
106567,1567,43,71,2026-07-07
106568,1568,43,190,2026-07-07
106569,1569,43,30,2026-07-07
106570,1570,43,344,2026-07-07
106571,1571,43,51,2026-07-07
106572,1572,43,354,2026-07-07
106573,1573,43,117,2026-07-07
106574,1574,43,488,2026-07-07
106575,1575,43,417,2026-07-07
106576,1576,43,446,2026-07-07
106577,1577,43,371,2026-07-07
106578,1578,43,475,2026-07-07
106579,1579,43,323,2026-07-07
106580,1580,43,416,2026-07-07
106581,1581,43,259,2026-07-07
106582,1582,43,165,2026-07-07
106583,1583,43,369,2026-07-07
106584,1584,43,28,2026-07-07
106585,1585,43,206,2026-07-07
106586,1586,43,354,2026-07-07
106587,1587,43,59,2026-07-07
106588,1588,43,197,2026-07-07
106589,1589,43,500,2026-07-07
106590,1590,43,224,2026-07-07
106591,1591,43,123,2026-07-07
106592,1592,43,229,2026-07-07
106593,1593,43,493,2026-07-07
106594,1594,43,382,2026-07-07
106595,1595,43,335,2026-07-07
106596,1596,43,184,2026-07-07
106597,1597,43,303,2026-07-07
106598,1598,43,226,2026-07-07
106599,1599,43,25,2026-07-07
106600,1600,43,394,2026-07-07
106601,1601,43,119,2026-07-07
106602,1602,43,305,2026-07-07
106603,1603,43,493,2026-07-07
106604,1604,43,207,2026-07-07
106605,1605,43,327,2026-07-07
106606,1606,43,179,2026-07-07
106607,1607,43,213,2026-07-07
106608,1608,43,319,2026-07-07
106609,1609,43,233,2026-07-07
106610,1610,43,193,2026-07-07
106611,1611,43,135,2026-07-07
106612,1612,43,129,2026-07-07
106613,1613,43,30,2026-07-07
106614,1614,43,418,2026-07-07
106615,1615,43,381,2026-07-07
106616,1616,43,498,2026-07-07
106617,1617,43,79,2026-07-07
106618,1618,43,184,2026-07-07
106619,1619,43,500,2026-07-07
106620,1620,43,284,2026-07-07
106621,1621,43,224,2026-07-07
106622,1622,43,394,2026-07-07
106623,1623,43,405,2026-07-07
106624,1624,43,377,2026-07-07
106625,1625,43,494,2026-07-07
106626,1626,43,137,2026-07-07
106627,1627,43,83,2026-07-07
106628,1628,43,328,2026-07-07
106629,1629,43,258,2026-07-07
106630,1630,43,253,2026-07-07
106631,1631,43,228,2026-07-07
106632,1632,43,32,2026-07-07
106633,1633,43,260,2026-07-07
106634,1634,43,391,2026-07-07
106635,1635,43,347,2026-07-07
106636,1636,43,220,2026-07-07
106637,1637,43,257,2026-07-07
106638,1638,43,241,2026-07-07
106639,1639,43,153,2026-07-07
106640,1640,43,131,2026-07-07
106641,1641,43,160,2026-07-07
106642,1642,43,325,2026-07-07
106643,1643,43,52,2026-07-07
106644,1644,43,430,2026-07-07
106645,1645,43,430,2026-07-07
106646,1646,43,15,2026-07-07
106647,1647,43,190,2026-07-07
106648,1648,43,239,2026-07-07
106649,1649,43,415,2026-07-07
106650,1650,43,22,2026-07-07
106651,1651,43,293,2026-07-07
106652,1652,43,311,2026-07-07
106653,1653,43,205,2026-07-07
106654,1654,43,235,2026-07-07
106655,1655,43,181,2026-07-07
106656,1656,43,350,2026-07-07
106657,1657,43,199,2026-07-07
106658,1658,43,442,2026-07-07
106659,1659,43,111,2026-07-07
106660,1660,43,123,2026-07-07
106661,1661,43,112,2026-07-07
106662,1662,43,329,2026-07-07
106663,1663,43,132,2026-07-07
106664,1664,43,379,2026-07-07
106665,1665,43,298,2026-07-07
106666,1666,43,475,2026-07-07
106667,1667,43,17,2026-07-07
106668,1668,43,56,2026-07-07
106669,1669,43,223,2026-07-07
106670,1670,43,14,2026-07-07
106671,1671,43,450,2026-07-07
106672,1672,43,245,2026-07-07
106673,1673,43,196,2026-07-07
106674,1674,43,340,2026-07-07
106675,1675,43,486,2026-07-07
106676,1676,43,103,2026-07-07
106677,1677,43,28,2026-07-07
106678,1678,43,201,2026-07-07
106679,1679,43,375,2026-07-07
106680,1680,43,299,2026-07-07
106681,1681,43,431,2026-07-07
106682,1682,43,401,2026-07-07
106683,1683,43,13,2026-07-07
106684,1684,43,376,2026-07-07
106685,1685,43,28,2026-07-07
106686,1686,43,78,2026-07-07
106687,1687,43,343,2026-07-07
106688,1688,43,413,2026-07-07
106689,1689,43,364,2026-07-07
106690,1690,43,17,2026-07-07
106691,1691,43,240,2026-07-07
106692,1692,43,283,2026-07-07
106693,1693,43,72,2026-07-07
106694,1694,43,448,2026-07-07
106695,1695,43,110,2026-07-07
106696,1696,43,471,2026-07-07
106697,1697,43,404,2026-07-07
106698,1698,43,209,2026-07-07
106699,1699,43,461,2026-07-07
106700,1700,43,237,2026-07-07
106701,1701,43,231,2026-07-07
106702,1702,43,400,2026-07-07
106703,1703,43,165,2026-07-07
106704,1704,43,431,2026-07-07
106705,1705,43,85,2026-07-07
106706,1706,43,348,2026-07-07
106707,1707,43,89,2026-07-07
106708,1708,43,228,2026-07-07
106709,1709,43,46,2026-07-07
106710,1710,43,416,2026-07-07
106711,1711,43,80,2026-07-07
106712,1712,43,65,2026-07-07
106713,1713,43,257,2026-07-07
106714,1714,43,377,2026-07-07
106715,1715,43,90,2026-07-07
106716,1716,43,340,2026-07-07
106717,1717,43,396,2026-07-07
106718,1718,43,74,2026-07-07
106719,1719,43,78,2026-07-07
106720,1720,43,280,2026-07-07
106721,1721,43,438,2026-07-07
106722,1722,43,329,2026-07-07
106723,1723,43,456,2026-07-07
106724,1724,43,114,2026-07-07
106725,1725,43,42,2026-07-07
106726,1726,43,465,2026-07-07
106727,1727,43,73,2026-07-07
106728,1728,43,255,2026-07-07
106729,1729,43,17,2026-07-07
106730,1730,43,377,2026-07-07
106731,1731,43,146,2026-07-07
106732,1732,43,143,2026-07-07
106733,1733,43,27,2026-07-07
106734,1734,43,159,2026-07-07
106735,1735,43,311,2026-07-07
106736,1736,43,165,2026-07-07
106737,1737,43,268,2026-07-07
106738,1738,43,431,2026-07-07
106739,1739,43,183,2026-07-07
106740,1740,43,253,2026-07-07
106741,1741,43,329,2026-07-07
106742,1742,43,293,2026-07-07
106743,1743,43,363,2026-07-07
106744,1744,43,80,2026-07-07
106745,1745,43,31,2026-07-07
106746,1746,43,143,2026-07-07
106747,1747,43,491,2026-07-07
106748,1748,43,463,2026-07-07
106749,1749,43,129,2026-07-07
106750,1750,43,202,2026-07-07
106751,1751,43,461,2026-07-07
106752,1752,43,248,2026-07-07
106753,1753,43,222,2026-07-07
106754,1754,43,317,2026-07-07
106755,1755,43,446,2026-07-07
106756,1756,43,38,2026-07-07
106757,1757,43,306,2026-07-07
106758,1758,43,394,2026-07-07
106759,1759,43,12,2026-07-07
106760,1760,43,432,2026-07-07
106761,1761,43,179,2026-07-07
106762,1762,43,230,2026-07-07
106763,1763,43,46,2026-07-07
106764,1764,43,462,2026-07-07
106765,1765,43,166,2026-07-07
106766,1766,43,431,2026-07-07
106767,1767,43,255,2026-07-07
106768,1768,43,438,2026-07-07
106769,1769,43,55,2026-07-07
106770,1770,43,368,2026-07-07
106771,1771,43,383,2026-07-07
106772,1772,43,204,2026-07-07
106773,1773,43,462,2026-07-07
106774,1774,43,378,2026-07-07
106775,1775,43,241,2026-07-07
106776,1776,43,207,2026-07-07
106777,1777,43,298,2026-07-07
106778,1778,43,310,2026-07-07
106779,1779,43,334,2026-07-07
106780,1780,43,20,2026-07-07
106781,1781,43,375,2026-07-07
106782,1782,43,451,2026-07-07
106783,1783,43,177,2026-07-07
106784,1784,43,186,2026-07-07
106785,1785,43,460,2026-07-07
106786,1786,43,86,2026-07-07
106787,1787,43,455,2026-07-07
106788,1788,43,146,2026-07-07
106789,1789,43,323,2026-07-07
106790,1790,43,419,2026-07-07
106791,1791,43,330,2026-07-07
106792,1792,43,418,2026-07-07
106793,1793,43,171,2026-07-07
106794,1794,43,62,2026-07-07
106795,1795,43,154,2026-07-07
106796,1796,43,428,2026-07-07
106797,1797,43,232,2026-07-07
106798,1798,43,175,2026-07-07
106799,1799,43,315,2026-07-07
106800,1800,43,159,2026-07-07
106801,1801,43,148,2026-07-07
106802,1802,43,348,2026-07-07
106803,1803,43,321,2026-07-07
106804,1804,43,358,2026-07-07
106805,1805,43,478,2026-07-07
106806,1806,43,102,2026-07-07
106807,1807,43,54,2026-07-07
106808,1808,43,320,2026-07-07
106809,1809,43,175,2026-07-07
106810,1810,43,322,2026-07-07
106811,1811,43,49,2026-07-07
106812,1812,43,350,2026-07-07
106813,1813,43,322,2026-07-07
106814,1814,43,454,2026-07-07
106815,1815,43,135,2026-07-07
106816,1816,43,341,2026-07-07
106817,1817,43,76,2026-07-07
106818,1818,43,251,2026-07-07
106819,1819,43,438,2026-07-07
106820,1820,43,66,2026-07-07
106821,1821,43,70,2026-07-07
106822,1822,43,370,2026-07-07
106823,1823,43,79,2026-07-07
106824,1824,43,217,2026-07-07
106825,1825,43,59,2026-07-07
106826,1826,43,125,2026-07-07
106827,1827,43,157,2026-07-07
106828,1828,43,289,2026-07-07
106829,1829,43,136,2026-07-07
106830,1830,43,489,2026-07-07
106831,1831,43,322,2026-07-07
106832,1832,43,273,2026-07-07
106833,1833,43,76,2026-07-07
106834,1834,43,147,2026-07-07
106835,1835,43,44,2026-07-07
106836,1836,43,120,2026-07-07
106837,1837,43,212,2026-07-07
106838,1838,43,128,2026-07-07
106839,1839,43,382,2026-07-07
106840,1840,43,250,2026-07-07
106841,1841,43,47,2026-07-07
106842,1842,43,98,2026-07-07
106843,1843,43,449,2026-07-07
106844,1844,43,332,2026-07-07
106845,1845,43,377,2026-07-07
106846,1846,43,339,2026-07-07
106847,1847,43,242,2026-07-07
106848,1848,43,376,2026-07-07
106849,1849,43,365,2026-07-07
106850,1850,43,369,2026-07-07
106851,1851,43,129,2026-07-07
106852,1852,43,373,2026-07-07
106853,1853,43,468,2026-07-07
106854,1854,43,37,2026-07-07
106855,1855,43,93,2026-07-07
106856,1856,43,202,2026-07-07
106857,1857,43,289,2026-07-07
106858,1858,43,274,2026-07-07
106859,1859,43,348,2026-07-07
106860,1860,43,385,2026-07-07
106861,1861,43,260,2026-07-07
106862,1862,43,323,2026-07-07
106863,1863,43,371,2026-07-07
106864,1864,43,407,2026-07-07
106865,1865,43,88,2026-07-07
106866,1866,43,119,2026-07-07
106867,1867,43,146,2026-07-07
106868,1868,43,242,2026-07-07
106869,1869,43,132,2026-07-07
106870,1870,43,141,2026-07-07
106871,1871,43,499,2026-07-07
106872,1872,43,380,2026-07-07
106873,1873,43,57,2026-07-07
106874,1874,43,22,2026-07-07
106875,1875,43,178,2026-07-07
106876,1876,43,99,2026-07-07
106877,1877,43,121,2026-07-07
106878,1878,43,447,2026-07-07
106879,1879,43,400,2026-07-07
106880,1880,43,313,2026-07-07
106881,1881,43,152,2026-07-07
106882,1882,43,301,2026-07-07
106883,1883,43,425,2026-07-07
106884,1884,43,157,2026-07-07
106885,1885,43,413,2026-07-07
106886,1886,43,288,2026-07-07
106887,1887,43,328,2026-07-07
106888,1888,43,75,2026-07-07
106889,1889,43,417,2026-07-07
106890,1890,43,418,2026-07-07
106891,1891,43,167,2026-07-07
106892,1892,43,312,2026-07-07
106893,1893,43,224,2026-07-07
106894,1894,43,303,2026-07-07
106895,1895,43,471,2026-07-07
106896,1896,43,147,2026-07-07
106897,1897,43,341,2026-07-07
106898,1898,43,377,2026-07-07
106899,1899,43,420,2026-07-07
106900,1900,43,73,2026-07-07
106901,1901,43,298,2026-07-07
106902,1902,43,477,2026-07-07
106903,1903,43,382,2026-07-07
106904,1904,43,71,2026-07-07
106905,1905,43,363,2026-07-07
106906,1906,43,130,2026-07-07
106907,1907,43,225,2026-07-07
106908,1908,43,287,2026-07-07
106909,1909,43,483,2026-07-07
106910,1910,43,294,2026-07-07
106911,1911,43,100,2026-07-07
106912,1912,43,355,2026-07-07
106913,1913,43,304,2026-07-07
106914,1914,43,15,2026-07-07
106915,1915,43,162,2026-07-07
106916,1916,43,483,2026-07-07
106917,1917,43,43,2026-07-07
106918,1918,43,179,2026-07-07
106919,1919,43,198,2026-07-07
106920,1920,43,179,2026-07-07
106921,1921,43,49,2026-07-07
106922,1922,43,203,2026-07-07
106923,1923,43,414,2026-07-07
106924,1924,43,177,2026-07-07
106925,1925,43,283,2026-07-07
106926,1926,43,340,2026-07-07
106927,1927,43,55,2026-07-07
106928,1928,43,256,2026-07-07
106929,1929,43,385,2026-07-07
106930,1930,43,179,2026-07-07
106931,1931,43,109,2026-07-07
106932,1932,43,388,2026-07-07
106933,1933,43,89,2026-07-07
106934,1934,43,86,2026-07-07
106935,1935,43,348,2026-07-07
106936,1936,43,26,2026-07-07
106937,1937,43,460,2026-07-07
106938,1938,43,304,2026-07-07
106939,1939,43,208,2026-07-07
106940,1940,43,271,2026-07-07
106941,1941,43,493,2026-07-07
106942,1942,43,175,2026-07-07
106943,1943,43,227,2026-07-07
106944,1944,43,240,2026-07-07
106945,1945,43,460,2026-07-07
106946,1946,43,106,2026-07-07
106947,1947,43,16,2026-07-07
106948,1948,43,58,2026-07-07
106949,1949,43,333,2026-07-07
106950,1950,43,231,2026-07-07
106951,1951,43,222,2026-07-07
106952,1952,43,108,2026-07-07
106953,1953,43,232,2026-07-07
106954,1954,43,171,2026-07-07
106955,1955,43,183,2026-07-07
106956,1956,43,455,2026-07-07
106957,1957,43,413,2026-07-07
106958,1958,43,263,2026-07-07
106959,1959,43,313,2026-07-07
106960,1960,43,75,2026-07-07
106961,1961,43,14,2026-07-07
106962,1962,43,500,2026-07-07
106963,1963,43,357,2026-07-07
106964,1964,43,279,2026-07-07
106965,1965,43,215,2026-07-07
106966,1966,43,495,2026-07-07
106967,1967,43,374,2026-07-07
106968,1968,43,203,2026-07-07
106969,1969,43,354,2026-07-07
106970,1970,43,14,2026-07-07
106971,1971,43,217,2026-07-07
106972,1972,43,243,2026-07-07
106973,1973,43,311,2026-07-07
106974,1974,43,346,2026-07-07
106975,1975,43,78,2026-07-07
106976,1976,43,144,2026-07-07
106977,1977,43,442,2026-07-07
106978,1978,43,147,2026-07-07
106979,1979,43,399,2026-07-07
106980,1980,43,190,2026-07-07
106981,1981,43,225,2026-07-07
106982,1982,43,258,2026-07-07
106983,1983,43,376,2026-07-07
106984,1984,43,291,2026-07-07
106985,1985,43,425,2026-07-07
106986,1986,43,127,2026-07-07
106987,1987,43,349,2026-07-07
106988,1988,43,347,2026-07-07
106989,1989,43,161,2026-07-07
106990,1990,43,353,2026-07-07
106991,1991,43,179,2026-07-07
106992,1992,43,294,2026-07-07
106993,1993,43,434,2026-07-07
106994,1994,43,249,2026-07-07
106995,1995,43,319,2026-07-07
106996,1996,43,117,2026-07-07
106997,1997,43,145,2026-07-07
106998,1998,43,376,2026-07-07
106999,1999,43,55,2026-07-07
107000,2000,43,330,2026-07-07
107001,2001,43,245,2026-07-07
107002,2002,43,480,2026-07-07
107003,2003,43,391,2026-07-07
107004,2004,43,339,2026-07-07
107005,2005,43,383,2026-07-07
107006,2006,43,178,2026-07-07
107007,2007,43,454,2026-07-07
107008,2008,43,357,2026-07-07
107009,2009,43,40,2026-07-07
107010,2010,43,180,2026-07-07
107011,2011,43,374,2026-07-07
107012,2012,43,40,2026-07-07
107013,2013,43,57,2026-07-07
107014,2014,43,16,2026-07-07
107015,2015,43,43,2026-07-07
107016,2016,43,154,2026-07-07
107017,2017,43,478,2026-07-07
107018,2018,43,128,2026-07-07
107019,2019,43,190,2026-07-07
107020,2020,43,362,2026-07-07
107021,2021,43,164,2026-07-07
107022,2022,43,377,2026-07-07
107023,2023,43,278,2026-07-07
107024,2024,43,306,2026-07-07
107025,2025,43,299,2026-07-07
107026,2026,43,107,2026-07-07
107027,2027,43,31,2026-07-07
107028,2028,43,443,2026-07-07
107029,2029,43,251,2026-07-07
107030,2030,43,76,2026-07-07
107031,2031,43,168,2026-07-07
107032,2032,43,43,2026-07-07
107033,2033,43,386,2026-07-07
107034,2034,43,473,2026-07-07
107035,2035,43,15,2026-07-07
107036,2036,43,119,2026-07-07
107037,2037,43,115,2026-07-07
107038,2038,43,451,2026-07-07
107039,2039,43,215,2026-07-07
107040,2040,43,24,2026-07-07
107041,2041,43,231,2026-07-07
107042,2042,43,222,2026-07-07
107043,2043,43,241,2026-07-07
107044,2044,43,167,2026-07-07
107045,2045,43,460,2026-07-07
107046,2046,43,176,2026-07-07
107047,2047,43,219,2026-07-07
107048,2048,43,447,2026-07-07
107049,2049,43,484,2026-07-07
107050,2050,43,343,2026-07-07
107051,2051,43,407,2026-07-07
107052,2052,43,427,2026-07-07
107053,2053,43,237,2026-07-07
107054,2054,43,471,2026-07-07
107055,2055,43,404,2026-07-07
107056,2056,43,177,2026-07-07
107057,2057,43,487,2026-07-07
107058,2058,43,256,2026-07-07
107059,2059,43,65,2026-07-07
107060,2060,43,181,2026-07-07
107061,2061,43,395,2026-07-07
107062,2062,43,88,2026-07-07
107063,2063,43,477,2026-07-07
107064,2064,43,277,2026-07-07
107065,2065,43,278,2026-07-07
107066,2066,43,180,2026-07-07
107067,2067,43,435,2026-07-07
107068,2068,43,251,2026-07-07
107069,2069,43,453,2026-07-07
107070,2070,43,288,2026-07-07
107071,2071,43,373,2026-07-07
107072,2072,43,64,2026-07-07
107073,2073,43,173,2026-07-07
107074,2074,43,235,2026-07-07
107075,2075,43,409,2026-07-07
107076,2076,43,79,2026-07-07
107077,2077,43,236,2026-07-07
107078,2078,43,235,2026-07-07
107079,2079,43,35,2026-07-07
107080,2080,43,487,2026-07-07
107081,2081,43,249,2026-07-07
107082,2082,43,32,2026-07-07
107083,2083,43,126,2026-07-07
107084,2084,43,279,2026-07-07
107085,2085,43,232,2026-07-07
107086,2086,43,452,2026-07-07
107087,2087,43,373,2026-07-07
107088,2088,43,368,2026-07-07
107089,2089,43,477,2026-07-07
107090,2090,43,181,2026-07-07
107091,2091,43,448,2026-07-07
107092,2092,43,479,2026-07-07
107093,2093,43,157,2026-07-07
107094,2094,43,183,2026-07-07
107095,2095,43,392,2026-07-07
107096,2096,43,247,2026-07-07
107097,2097,43,421,2026-07-07
107098,2098,43,208,2026-07-07
